sentence,label
Kerala State Protected Monuments have been recognized by the Kerala State Department of Archeology under Kerala Ancient Monuments and Archeological sites and,0
Remains Act of 1968.116,0
"(one hundred [and] sixteen) is the natural number following 115 and preceding 117.116 Sirona is a somewhat large and bright-colored main-belt asteroid that was discovered by the German-American astronomer C. H. F. Peters on September 8, 1871, and named after Sirona, the Celtic goddess of healing.116 Squadron of the Israeli Air Force, also known as The Defenders of the South Squadron (former Flying Wing Squadron), is an F-16A/B fighter squadron based at Nevatim Airbase.116 Squadron RAF was",1
"a Royal Air Force squadron first formed as part of the Royal Flying Corps during the First World War.116 Sullivan Street is on Sullivan Street in SoHo, Manhattan, New York.116th Military Intelligence Brigade (Aerial Intelligence)",1
"(116th MI Bde) is one of the U.S. Army's newest intelligence brigades charged with conducting 24/7 tasking, collection, processing, exploitation, dissemination and feedback operations of multiple organic and joint Aerial-Intelligence, Surveillance, and Reconnaissance (A-ISR) missions collected in overseas contingency areas of operation.116th Pennsylvania Infantry",0
was a volunteer infantry regiment in the Union Army during the American Civil War.116th Street,0
is a local station on the IND Eighth Avenue Line of the New York City Subway.116th Street,1
is a local station on the IRT Lexington Avenue Line of the New York City Subway.116th Street,1
is a station on the IRT Lenox Avenue Line of the New York City Subway.116th Street,1
was an express station on the demolished IRT Ninth Avenue Line in New York,1
"City.116 U-boats were scuttled or otherwise sunk in 1945 and 1946 in Operation Deadlight.116, while the communication is completely confidential and anonymous.1170 of 22 December 1995 (pt), adopting the design of the flag of the Republic of Acre (Decree No. 2 of 15 July 1899), as modified by Resolution No. 5 of 24 January 1921.1170 Syria earthquake was one of the largest earthquakes to hit Syria.11714 Mikebrown, provisional designation 1998 HQ51, is a stony asteroid from the central region of the asteroid belt, approximately 4.5 kilometers in diameter.1174 Marmara, provisional designation 1930 UC, is a stony Eoan asteroid from the outer regions of the asteroid belt,",0
"approximately 17 kilometers in diameter.1176LN Peak Limiter is a compressor introduced by UREI in 1967.1177 Main Street in Reading, Massachusetts, is a well-preserved and prominent local example of transitional Greek Revival-Italianate house.1178 Irmela, provisional designation",1
"1931 EC, is a stony asteroid from the middle regions of the asteroid belt, approximately 19 kilometers in diameter.1 (1794), was",0
"an early United States Supreme Court case holding that debts sequestered but not declared forfeit by states during the American Revolution could be recovered by bondholders.1 (1799), was a lawsuit heard by the Supreme Court of the United States between the State of New York against the State of Connecticut in 1799 that arose from a land dispute between private parties.1179 Mally, provisional designation 1931 FD, is an asteroid and long-lost minor planet from the central region of the asteroid belt, approximately 13 kilometers in diameter.1179, the resort was declared a special tourism economic zone by President Gloria Macapagal-Arroyo.117 achieved on October 11, 2010.117 civilian passengers and crew were killed with the sinking condemned as a war crime.117 competitors, 107 men and 10 women, took part in 92 events in 14 sports.117 contestants from all over the world competed for the crown.117,",1
"Eudaf was a direct ancestor of King Arthur.117 Helicopter Unit (Himalayan Dragons) is a Helicopter Unit and is equipped with HAL Dhruv and based at Sarsawa Air Force Station.117 Indian athletes participated in Rio 2016, 63 men and 54 women, across 15 sports at the Games.117",1
is the smallest possible length of the longest edge of a perfect tetrahedron with integral edge,1
"lengths.117 miners became unemployed almost immediately after the explosion; they were paid 12 weeks' severance six years after the mine's closure, but only when the provincial government was pressured to intervene.117",0
(one hundred [and] seventeen) is the natural number following 116 and preceding,1
118.117 smaller medals were awarded to captains.117,0
Squadron RAF was a Royal Air Force Squadron formed to be a bomber unit in World War I and reformed as a transport and communications unit in World War II.117th Air Refueling Squadron (117 ARS),0
is a unit of the Kansas Air National Guard,0
"190th Air Refueling Wing located at Forbes Field Air National Guard Base, Topeka, Kansas.117th Delaware General Assembly was a meeting of the legislative branch of the state government, consisting of the Delaware Senate and the Delaware House of Representatives.117th Regiment of Foot was an infantry regiment of the British Army, formed in 1794 by the regimentation of independent companies and disbanded in 1796.117th Street was a local station on the demolished IRT Second Avenue Line.117, was composed in 1964 and premiered by the Beethoven Quartet.1180; he died at Cortona, 22 April 1253.1180 Peachtree, commonly known as the Symphony Tower, is a 41-story skyscraper located at 1180 Peachtree Street in the Midtown district of Atlanta, Georgia, United States.1180 Rita, provisional designation 1931",0
"GE, is a dark and spheroidal Hildian asteroid from the outermost regions of the asteroid belt, approximately 97 kilometers in diameter.1,180 were built, 1,090 of which were delivered to the Belgian military as heavy sidecar combinations.118 118",0
is a directory assistance services provider in Sweden both in operator based services as well as in interactive SMS based services.118,0
"118 is the brand name of The Number UK Ltd, a wholly owned subsidiary of US directory enquiries provider Knowledge Generation Bureau",0
"(formerly InfoNXX).118 118 is the UK telephone number for a US owned directory enquiries provider.118 118 started operation in December 2002.1 (1823), is a 6-to-1 ruling by the Supreme Court of the United States that held that the state of Virginia had properly entered into a compact with the United States federal government under Clause One of Article Four of the United States Constitution.11824 Alpaidze, provisional designation 1982 SO5, is a stony asteroid from the middle region of the asteroid belt, approximately 5 kilometers in diameter.1 (1829), was a United States Supreme Court decision in which the Court held invalid a patent on a method of making hose, because the inventor had commercially exploited the invention for years before filing the patent application.1 (1831), was a United States Supreme Court",0
"case.1183 Jutta, provisional designation",0
"1930 DC, is a dark Nysian asteroid and slow rotator from the inner regions of the asteroid belt,",0
"approximately 22 kilometers in diameter.1184 is the third studio album by Windir, released in 2001.11885 Summanus, provisionally designated 1990 SS, is an asteroid and a near-Earth object of the Apollo group, approximately 1 kilometer in diameter.1189 Terentia, provisional designation",0
"1930 SG, is a carbonaceous Terentian asteroid from the outer regions of the asteroid belt, approximately 56 kilometers in diameter and the namesake of its family.118 athletes from 3 nations competed.118 competitors, 100 men and 18 women, took part in 80 events in 13 sports.118 competitors, 93 men and 25 women, took part in 53 events in 18 sports.118 contestants from all over the world competed for the crown.118 episodes of DreamWorks Dragons have been released, concluding the series.118-foot and 130-foot sloops designed by Sparkman & Stephens.118 Helicopter Unit (Challengers)",0
is a Helicopter Unit and is equipped with Mil Mi-8 and based at Gauhati AFS in NE India under Eastern Air Command (India).118 (one hundred [and] eighteen),0
"is the natural number following 117 and preceding 119.1:18 scale is a traditional scale (ratio) for models and miniatures, in which 18 units (such as inches or centimeters) on the original is represented by one unit on the model.118 South African Infantry Battalion",1
"was a motorized infantry unit of the South African Army.118 specimens of Kootenia are known from the Greater Phyllopod bed, where they comprise 0.22% of the community.118 specimens of Tubullela are known from the Greater Phyllopod bed, where they comprise 0.22% of the community.118 Squadron of the Israeli Air Force, also known as the Night Riders Squadron,",1
is a helicopter squadron of CH-53-2025 Sea Stallions based at Tel Nof Airbase.118 Squadron,0
was a squadron of the British Royal Air Force.118th Battery,0
"left the brigade in May 1915, and 40th",0
"(Howitzer) Battery joined in May 1916.1 #19 (1984) and was created by Chris Claremont and Bill Sienkiewicz.1191 Alfaterna, provisional designation 1931 CA, is a carbonaceous asteroid from the outer region of the asteroid belt,",0
"approximately 43 kilometers in diameter.1,191 pledged delegates were necessary for candidates to win the respective nominations.1.19.1).Varro",1
"claimed that the etymology of the term argiletum was connected with the name of a Greek scoundrel.1192 Prisma, provisional designation 1931 FE, is a stony Phocaea asteroid from the inner regions of the asteroid belt, approximately 7 kilometers in diameter.1193 Africa, provisional designation 1931 HB, is a stony Eunomian asteroid from the central region of the asteroid belt, approximately 12 kilometers in diameter.1194 Aletta, provisional designation",0
"1931 JG, is a carbonaceous asteroid from the outer region of the asteroid belt, approximately 55 kilometers in diameter.1195 Orangia, provisional designation 1931 KD, is a stony Florian asteroid from the inner regions of the asteroid belt, approximately 6 kilometers in diameter.1 1960-1961.They are not to be confused with a similar named, latter day American singing group composed of Ann, Lorri, Lynne, and",0
"Amy Dale.11,966 municipal council seats were open for election in 416 municipalities.1 - 1970-1978, and it's about their story from the leaving of Ozzy Osbourne to the recording of Dehumanizer, discussing the line-up changes Black Sabbath experienced during the period between 1978 and 1992.11.97% of the district's population are under 15 years old, while 24.10% are over 65.1197 Rhodesia, provisional designation 1931 LD, is a dark background asteroid from the outer regions of the asteroid belt, approximately 48 kilometers (30 miles) in diameter.1198 Atlantis, provisional designation",1
"1931 RA, is a rare-type asteroid and eccentric Mars-crosser from the inner regions of the asteroid belt, approximately 3.9 kilometers in diameter.1 (1994), and a slightly different and longer version of ""I Wanna Riot"" with the Stubborn",0
All-Stars was later featured on the Beavis and Butt-head,0
"Do America Soundtrack (1996).1199 aluminum alloy is an aluminum-based alloy in the ""commercially pure"" wrought family (1000 or 1xxx series).1199C in Philadelphia being the largest 1199 local to join the American Federation of State, County and Municipal Employees.1199 eventually left the Retail, Wholesale and Department Store Union to form a short-lived National Union of Hospital and Health Care Employees during the 1980s, but its constituent locals soon thereafter sought mergers with other unions.1199SEIU",1
"United Healthcare Workers East is the largest healthcare union in the United States.1199: The National Health Care Workers' Union was an American labor founded as the Drug, Hospital, and Health Care Employees Union-District 1199 by Leon J. Davis for pharmacists in New York City in 1932.119 bird species have been recorded.119",1
"Class of the Great Western Railway consisted of a series of 11 0-6-0 saddle tank engines.119 competitors, 118 men and 1 woman, took part in 66 events in 13 sports.119 competitors, 54 men and 65 women, took part in 66 events in 14 sports.119 competitors, 90 men and 29 women, took part in 72 events in 16 sports.119 Helicopter Unit (Stallions)",1
"is a Helicopter Unit and is equipped with Mil Mi-17 and based at Jamnagar Air Force Station.119, is a choral composition for alto, men's choir and orchestra by Max Reger,",0
"setting a poem by Friedrich Hebbel.119 is a leading decision in English law on the existence of copyright in a name alone and the infringement of a trade mark.119 is the emergency telephone number in parts of Asia and in Jamaica.119 is the fourth studio album by American hardcore punk band Trash Talk, released on October 9, 2012 via Trash Talk Collective along with Odd Future Records and RED Distribution.119 NOCs (110 of the current 206 NOCs and 9 obsolete NOCs) have participated in at least one Winter Games, and twelve nations (Austria, Canada, Finland, France, Great Britain, Hungary, Italy, Norway, Poland, Sweden, Switzerland, and the United States) have participated in all twenty-two Winter Games to date.119 (one hundred [and] nineteen) is the natural number following 118 and preceding 120.119 people were killed and the resulting outcry prompted major new investment in Brazilian railways.119 people were named in FIR.119 South Second Street, also known as the Jacob Frank Carriage Shop, is a historic home located in Newport Pennsylvania.119 Squadron RAF",1
"was a squadron of the Royal Air Force, flying with RAF Coastal Command",0
during the Second World War.119th Illinois Volunteer Infantry was an infantry regiment in the Union Army during the American Civil War.119th Infantry Regiment was an infantry regiment of the United States,0
"Army.119th New York State Legislature, consisting of the New York State Senate and the New York State Assembly, met from January 1 to April 30, 1896, during the second year of Levi P. Morton's governorship, in Albany.119th New York Volunteer Infantry was an infantry regiment in the Union Army during the American Civil War.119th Pennsylvania Volunteer Infantry was an infantry regiment that served in the Union Army during the American Civil War.119th Regiment of Foot was an infantry regiment of the British Army, formed in 1794 and disbanded in 1796.119th Wing (119 WG)",1
"is a composite unit of the North Dakota Air National Guard, stationed at Fargo Air National Guard Base, North Dakota.119, was composed by Sergei Prokofiev in 1949.11 Air Experience Flight (11 AEF)",0
is one of twelve Air Experience Flights (AEFs) run by the Air Cadet Organization of the Royal Air Force.11A,0
is an enzyme that in humans is encoded by the PDE11A gene.11am-1pm -,0
"""The Midday Report"" with John and Brad is broadcast live from the Casey Jones Village in the Dixie Cafe or on the road at various locations in Jackson, TN.11-Aminoundecanoic acid is a precursor to Nylon-11.11 and 1011",1
"are valid Fibonacci code words, but 101, 0111, and 11011 are not.1, #1, and has subsequently appeared in seven limited series, four single-issue specials, and a crossover in The Savage Dragon #134.11 and in 1992 they were winners of CITR-FM's SHiNDiG live performance contest, which awarded them some studio time.11 Andromedae (abbreviated 11 And) is a K-type giant star in the constellation of Andromeda.11 Andromedae",1
is the Flamsteed designation.11 Aquarii (abbreviated 11 Aqr),0
is a sunlike star (G1V) in the constellation of Aquarius with an apparent magnitude,1
is,0
6.22.11 Aquarii is the Flamsteed designation.11% are school,0
"age.11 Ashfield Liberal MLA Athol Richardson resigned on 16 August 1946 in order to contest the federal seat of Parkes at the 1946 federal election.11 athletes competed, including one each from France, Sweden, the United States, Great Britain, and Germany as well as three Greeks and three Danes.11 athletes from 3 nations participated.11 athletes from five nations competed in the middle of the three hurdling events.11 Auburn players have been named All-Americans and Auburn has had",1
"87 All-SEC selections.11B97 was a Soviet nuclear electric rocket engine developed from 1978 through 1986.11 batches have passed out since the 2000-01 session.11 Beach Street in Reading, Massachusetts is a modest Queen Anne cottage, built c. 1875-1889 based on a published design.11 billion of these estimated planets may be orbiting",1
"Sun-like stars.11 Birthdays is a children's time loop novel written by Wendy Mass and first published in 2009 by Scholastic Press.1,1'-Bis(diphenylphosphino)ferrocene, commonly abbreviated dppf, is an organophosphorus compound commonly used as a ligand in homogeneous catalysis.1,1-Bis(diphenylphosphino)methane (dppm), is an organophosphorus compound with the formula CH2(PPh2)2.11 bit studios implement and deliver games to all main gaming platforms, including consoles, computers, and handhelds.11 bit studios S.A.",0
"is a game development company based in Warsaw, Poland.11 bodies were later found, some with their throat slit and others shot to death.11 boxers from six nations competed.11 Cadogan Gardens is a five-star hotel located on Cadogan Gardens, Chelsea, London,",0
England.11 Cameras is a Canadian drama television series that aired on CBC,1
Television.11 Cancri (11 Cnc) is a star in the constellation,0
Cancer.11,0
"Canis Majoris is a star in Canis Major, the eleventh entry in John Flamsteed's catalog of stars in that constellation.11 Canis Minoris",1
is a variable star in the constellation,0
"Canis Minor.11 canoeing events were contested.11 Cephei (11 Cep) is a star in the constellation Cepheus.11 charted within the top twenty in three other territories.11 Churchyard Side is a Victorian bank in Gothic Revival style, in Nantwich, Cheshire, England.11 Churchyard Side is one of three banks in the town dating from the Victorian era which are listed buildings; the others are the former District Bank, designed by Alfred Waterhouse, also on Churchyard Side, and the former Savings Bank on Welsh",1
"Row.11-cis retinol dehydrogenase is an enzyme that in humans is encoded by the RDH5 gene.11-cis-retinol is then used in visual pigment regeneration in photoreceptor cells.11 clubs competed in the 26-week-long season (including finals) which was eventually won by a northern New South Wales club, the Tweed Heads Seagulls who beat the Redcliffe Dolphins 28-18 in the 2007 Grand Final at Suncorp Stadium.11 clubs currently participate in the East Cork",1
"Championship.11 Clubs played 20 matches (10 home and 10 away) over 26 weeks.11 Comae Berenices b, (11 Com b)",0
"is an extrasolar planet orbiting the star 11 Comae Berenices, approximately 360.79lys away in the constellation of Coma",0
"Berenices.11 Commando was an infantry training battalion of the South African Army Infantry Formation Corps.11 competitors, 10 men and 1 woman, took part in 22 events in 5 sports.11 competitors, 10 men and 1 woman, took part in 8 events in 5 sports.11 competitors, 7 men and 4 women, took part in 9 events.11 competitors featured in this event.11 competitors from Argentina",0
"won 15 medals including 4 gold, 5 silver and 6 bronze and finished 24th in the medal table.11 competitors from Bahrain won 3 medals including 1 gold, 1 silver and 1 bronze and finished 37th in the medal table.11 competitors from Chinese Taipei",0
"won a single bronze medal and finished joint 50th in the medal table along with five other countries.11 competitors from Colombia won 2 medals, 1 gold and 1 bronze, and finished joint 31st in the medal table with Iceland.11 competitors from Hong Kong won 3 medals, 1 silver and 2 bronze, and finished joint 35th in the medal table with The Bahamas.11 competitors from Slovakia won 5 medals, 3 silver and 2 bronze, and finished 19th in the medal table.11 Compositions (Duo) 1995 is a live album by composer and saxophonist Anthony Braxton with kotoist Brett Larner, recorded at Wesleyan University in 1995 and released on the Leo label.11 Corps",0
"was responsible to defend the entire Line of Control between Pakistan-administered Kashmir and the Indian-administered Kashmir.11 countries participated in the 2011 championships: Finland, Kazakhstan, Norway, Russia, Sweden, the United States (group A) and Belarus, Canada, Hungary, Latvia, and the Netherlands (",1
"group B).11C-UCB-J is a PET tracer for imaging the Synaptic vesicle glycoprotein 2A in the human brain.1,1-DCE",0
"was the precursor to the original cling-wrap, Saran, for food, but this application has been phased out.11-Dehydrocorticosterone (11-DHC), also known as 11-oxocorticosterone or 17-deoxycortisone, as well as 21-hydroxypregn-4-ene-3,11,20-trione, is a naturally occurring, endogenous corticosteroid related to cortisone and corticosterone.11-Dehydroprogesterone, also known as pregna-4,11-diene-3,20-dione, is a steroidal progestin that was never marketed.11-Dehydroprogesterone has been studied in women.11-Deoxycorticosterone (DOC), or simply deoxycorticosterone, also known as 21-hydroxyprogesterone, as well as desoxycortone (INN), deoxycortone, and cortexone, is a steroid hormone produced by the adrenal gland that possesses mineralocorticoid activity and acts as a precursor to aldosterone.11 Diagonal Street is a skyscraper in Johannesburg",1
", South Africa.1,1-Dibromoethane is a clear, slightly brown, flammable chemical compound.1,1-Diethoxyethane (acetaldehyde diethyl acetal) is a major flavoring component of distilled beverages, especially malt whisky and sherry.11 different men held the championship, combining for 15 individual title reigns.11 different teams, 23 different drivers, 2 different chassis and only 1 engine competed.11 different teams, 30 different drivers competed.11 different teams and 24 different drivers competed.11 different teams and 31 different drivers competed.1,1-Difluoroethane, or DFE, is an organofluorine compound with the chemical formula C2H4F2.1,1-Difluoroethylene also known as vinylidene fluoride, is a hydrofluoroolefin.1,1-Dihydroxyethene is an organic compound consisting of two hydroxy groups as substituents on the same carbon atom of an ethene chain.1,1-Diiodoethane",0
"is an organic saturated haloalkane containing iodine with formula CH3CHI2.1,1-Diphenylethylene",0
is an aromatic hydrocarbon with chemical formula C14H12.11 Downing Street (sometimes referred to as just Number 11),0
is the official residence of Britain's Chancellor of the Exchequer (who traditionally also has the title of Second Lord of the Treasury).11,0
Dreams is the third album released by Danish metal band Mercenary through Century Media Records.11 - Eastern Orthodox Church calendar -,0
May 13,0
All fixed commemorations below celebrated on May 25 by Orthodox Churches on the Old Calendar.11 - Eastern Orthodox liturgical calendar - February 13,1
"All fixed commemorations below are observed on February 25 by Eastern Orthodox Churches on the Old Calendar.11 East Forsyth, formerly known as the Lynch Building and the American Heritage Life Building,",0
"is a historic structure in Jacksonville, Florida.11-Eicosenoic acid, also called gondoic acid, is a monounsaturated omega-9 fatty acid found in a variety of plant oils and nuts; in particular jojoba oil.11Eleven Project is a documentary film created by",0
Danielle Lauren.11 episodes aired throughout August.11er Haus is an Austrian television series.11ER,1
"is part of 11th Brigade, attached to Forces",0
"Command.11 executions were performed in 2015, and 15 executions were performed in 2017.11 former players were selected in the 2017 draft and the Mohawks currently have 30 former players playing professional baseball.11 four-player teams took part in the competition.11 Group was a Royal Australian Air Force (RAAF) group formed at Morotai in the last weeks of World War II to command the RAAF's garrison units in the region.11 Harrowhouse",1
"is a 1974 British film directed by Aram Avakian and starring Charles Grodin, Candice Bergen, James Mason, Trevor Howard and John Gielgud.11i",0
is the third studio album by Supreme Beings of Leisure.1+,0
"1 International is an international TV channel aimed at the Ukrainian diaspora, broadcasting throughout North America and Europe.1+1 International is broadcast on a 24-hour schedule and is run by Anatoliy Yerema, the general producer and chief director.1+1 is a 1972 album by Grin, featuring songs by their guitarist Nils Lofgren.11,",1
is a concert overture written by Edvard Grieg in 1865.1 + 1 is a duet studio album by Herbie Hancock (piano) and Wayne Shorter,0
"(soprano saxophone).11 is a piece for solo piano, written by Sergei Prokofiev in 1912 and debuted by the composer on December 10, 1916 in Petrograd.11 issues of the free newspaper are produced",1
each year.11 is the eleventh studio album by Canadian singer-songwriter Bryan Adams.11,0
is,0
"the eleventh verse of the fifth chapter of the Gospel of Matthew in the New Testament.11 is the first studio album by the pop singer-songwriter Ua.11 is the third full-length album by The Smithereens, released on October 18, 1989 (see 1989 in music).11 July 2006",1
"Srinagar bombings consisted of five grenade attacks by militants, killing 8 people and injuring 43 in Srinagar, Jammu and Kashmir.11 large lamps measuring 3.80 meters in diameter were installed in 2001 and bathe the station in blue, red and yellow light.11 magnitude 7.0+ earthquakes were recorded with the largest of those striking Greece in the summer.11 Maruti or",1
"God Hanuman temples were established by Samarth Ramdas in Maharashtra, India in the 17th century, .11",0
"May 2004.Aya also appeared in the 1999 film Loving Jezebel.11 members of each team were selected based on the rankings on August 3, 2017 with the final place being given to the leading player in the rankings, not already qualified, on September 6, 2017.11 members of the ASEAN Football Federation were divided into two groups.11 miles to the northwest",1
"is the county town of Buckinghamshire,",0
"Aylesbury.11 million adults and children are affected by peanut, dairy, egg and nut allergens, while approximately one in 133 Americans suffers from Celiac",0
"Disease.1.1 million votes were received, a record number.1-(1-Naphthyl)piperazine (1-NP) is a drug which is a phenylpiperazine derivative.11 nations participated.11 nations participated from around the world and the tournament was officiated by the International Australian Football Council.11 nations participated in the contest.11 nations were represented by a total of 792 athletes, all males, competing in 17 sports of 106 events.11 NL MVP award winners have played for the Dodgers, winning a total of 13 MVP Awards, Eight Cy Young Award winners have pitched for the Dodgers, winning a total of twelve",1
"Cy Young Awards.11, No. 3 is a late symphony by Johann Stamitz likely written in Paris, France in 1754 or 1755.11, No. 5",0
"(G 275), by Luigi Boccherini was written in 1771 and published in 1775.11 November 1922",0
saw West Ham face Leeds United at home,0
"and they managed to keep a clean sheet, the game ending 0-0.11",0
O'Clock is a 1948 action film directed by Homi,1
Wadia.11 o'clock is the traditional time slot for late evening,0
"local news broadcasts in the Eastern and Pacific time zones of the United States, while the news comes at 10:00 in much of the rest of the country.11 o'clock number is a theater term for a big, show-stopping song that occurs late in the second act of a two-act musical, in which a major character, often the protagonist, comes to an important realization.11 O'Clock Show",1
"was a satirical late-night British television comedy series on Channel 4, which featured topical sketches and commentary on news items.11",0
"October - URS New Zealand Ltd release a geotechnical study that concluded that the Waianiwaniwa River valley, upstream of the village of Coalgate was a suitable site for an earth dam and reservoir with a volume of 290 million cubic meters of water.11 offensive players,",1
"11 defensive players and 3 special team players are voted by the Head Coaches and 5 players on each of the 18 X1 teams to be selected for the team.11 officers of the Hull, including the executive officer, and 191 enlisted sailors perished in the sea, while 7 officers and 55 enlisted men were recovered.11 of her singles have charted on the Billboard Hot 100, with 5 of them hitting the Top 40, and 12 have charted on the Billboard Adult Contemporary chart, with 11 hitting the Top 40.11 of the 13 songs start with a track prefix ""Execution"" followed by the song number.11 of the 16 nations withdrew with the result that only one zone (combined Central 1 and 2) played any qualifying matches and the 'winners' of 2 zones and host Israel qualified uncontested.11 of the 16 songs hit top 30 of the Hot Country Songs chart, 8 of which hit top 10, including",1
"three No.11 of the 24 examples produced were stationed in the Dutch East Indies.11 of the chassis were built, four sold to BMW, five to Nissan and a remaining three were sold to private teams affiliated with Buick.11 of the remaining seats were won by the Liberal Democrats, whilst the remaining 2 were won by Labor.11 of these had been on ScienceBlogs since 2006.11 of these songs",0
"(tracks 1,2,4,5,6,14,16,17,18,19,25) were released on the box set Direction Reaction Creation, making the other 15 tracks exclusive to this release.11 of these songs were previewed in various console releases prior to 6thMix.11 of these were overturned on appeal.11 on June 21, 1986, staying on the chart for 11 weeks.11 Operational Training Unit RAF (11 OTU)",0
11 OTU was formed in 1940 as part of No. 6 Group RAF Bomber Command at RAF Bassingbourn to train night bomber aircrew.11 or XI Squadron (sometimes featuring a 'F' to represent its historic fighter role (No.,0
11(F) or,0
XI(F) Squadron?!,0
", is one of the oldest fighter squadrons of the Royal Air Force: continuing the traditions established by the similarly numbered Royal Flying Corps squadron, established in 1915.11oz.",0
"is an EP by the Huntington Beach, California punk rock band Guttermouth, released in 1993 by Hopeless Records.11 people were killed in the attack and",0
"over 50 were injured.1:1 pixel mapping is a video display technique applicable to devices with native fixed pixels, such as LCD monitors and plasma displays.11 players of each Premier League club are polled.11 players, was added to the mix creating the Raiders we know today.11 Productions is a non-profit 501(c)3 theater company based in New York City.11 prototypes and a single production vehicle were built during 1986/7 with the hope of winning a contract from the Ministry of Defense (MoD) to replace its existing fleet of Land Rover 101 gun tractors.1, #1, published by Archie Comics in August 1988.11Q18 is a Dead Sea Scroll discovered in Cave 11 that speaks of a New Jerusalem.11",1
"received generally mixed reviews from contemporary music critics.11 riders participated.11 sailors, on 11 boats, from 4 nations entered.11 sailors, on 11 boats, from 5 nations entered.11 sailors, on 20 boats, from",1
"3 nations entered.11 schools are located in the district.11 schools are national schools, 6 are fee paying private schools and the remainder are provincial schools (including non-fee paying assisted private schools and pirivena).11",0
"(Scottish) Commando was a battalion-sized commando unit of the British Army during the Second World War.11 seasons have been broadcast from 1998-2005 on the A&E Network.11 seats were gained by Labor from the BNP, one from the Conservative",0
Party.11 seats were uncontested.1.1 serial port library implementing .NET,0
"2.0 specifications.11 Short Stories of Pain & Glory is the ninth studio album by American band Dropkick Murphys and was released on January 6, 2017, on the band's Born & Bred",0
Records label.11 shot putters from five nations,0
competed.11S is a compact ultralight hybrid notebook/tablet computer released in late 2012.11 S.League clubs and 5 invited foreign teams play in this edition.11 South African Infantry Battalion,0
was a motorized infantry unit of the South African Army.11 species have been moved to the genus Trilepida,0
", others moved to the genera Epacrophis, Namibiana, Myriopholis, Epictia, Siagonodon, Tricheilostoma, Tetracheilostoma, Mitophis, and Rena.11 specimens are known, each including a single tooth.11 specimens of Chaunograptus are known from the Greater Phyllopod bed, where they comprise 0.02% of the community.11 Squadron",1
is a Royal Australian Air Force (RAAF),0
maritime patrol squadron based at RAAF Base,0
"Edinburgh.11 Squadron is a training squadron of the Belgian Air Component, deployed at Cazaux Air Base in France, in the scope of the Advanced Jet Training School (AJeTS).11 Squadron, named the Arrows, is a Pakistan Air Force (PAF) fighter squadron assigned to the No. 38 Multi-Role Wing of the PAF",0
"Central Air Command.11 Squadron RCAF was a Royal Canadian Air Force squadron that was active during the Second World War.11 Stanwix Street, formerly known as Westinghouse Tower, is one of the major distinctive and recognizable features of Downtown Pittsburgh, Pennsylvania, USA.11 Stanwix Street was completed on November 24, 1969, and has 23 floors.11, subtitled Los majos enamorados (The Gallants in Love), is a piano suite written in 1911 by Spanish composer Enrique Granados.11s",1
Up is a multi-level speed game using one deck of playing cards.11 teams competed at the champion.11 teams competed in the 1960 or 1961 season of MTN Elite One.11 teams competed with each other on a home and away basis.11 teams from the Bangladesh Premier League along with one invited team will take part in the season's curtain-raiser.11 teams participated in total.11 teams took part in the league with FC Spartak Moscow winning the championship.11 Tenterfield MLA Robert Meston resigned on 5 November 1861.11th,0
"Aerobic Gymnastics World Championships were held in Rodez, France June 15 to June 17, 2010.11th and 12th Social have 4 classes, and 11th and 12th Language have only one class.11th arrondissement is an arrondissement in the Littoral department of Benin.11th Coast Regiment RNZA was a coastal artillery regiment of the New Zealand Army.11th FAI World Rally Flying Championship took place between September 4 - September 12, 1999 in Ravenna in Italy.11th inductee into the New Zealand Music Hall of Fame, they formed in 1979, and were once described as ""New Zealand's most soulful, heartfelt and consistent contemporary musical voice"".11th Infantry Division Pakistan where he was transferred command by the then GOC General Raheel Sharif .11th",1
Kisei was the 11th edition of the Kisei tournament.11th New York Light Artillery was an artillery battery that served in the Union Army during the American Civil War.11th Ohio Independent Battery,1
"was an artillery battery that served in the Union Army during the American Civil War.11th Pan American Games were held in Havana, Cuba from August 2 to August 18, 1991.11th Parliament of Lower Canada was in session from December 14, 1820, to July 6",0
", 1824.11th Parliament of Singapore was the previous Parliament of Singapore.11th Pennsylvania Regiment or Old Eleventh was authorized on 16 September 1776 for service with the Continental Army.11th Peter is not currently competing for any championship",0
"series.11th Street is a rail stop in the central city neighborhood of Michigan City, Indiana.11th Street is now signed as Interstate 205 Business.11th Street provides direct access to Saskatchewan Highway 7 and",1
"the newly completed Circle Drive.11th Victim is a 1979 American made-for-television crime drama film directed by Jonathan Kaplan and starring Bess Armstrong and Max Gail.11- to 13-year-old children training once a week, learning basic ball control skills.11 to 14 bamboo canes, split halfway down their length, are then carved so that a closed tube resonator remains on the un-split half.11 Tracks of Whack",0
"is the first solo album by Steely Dan guitarist Walter Becker, released in 1994.11 Transistor",1
"is the debut album by the band Lazlo Bane, which was released on the Almo Sounds label in early 1997.11 ""UAV"" Flight",1
is an independent flight of the Sri Lanka Air Force operating in the reconnaissance role using unmanned aerial vehicles.11 Uhr 20,0
"is a German crime television miniseries in three episodes, each having a length of about 60 minutes.11 (Victoria) Field Ambulance is a unit of the Canadian Forces Health Services (CFHS)",0
"Group assigned to 1 Health Services Group (1 HSG) in support of 39 Canadian Brigade Group (39 CBG), a component of 3 Canadian Division, and Maritime Forces",0
